-3.607787948490673996e-02,-7.426665572874605048e-02,-1.199248662068851112e-01,2.458825569459435756e-01,4.298604870687770807e-02,1.376176335306467059e-03,-6.051400060183043106e-02,1.861770361876227122e-03,-4.767637580556269988e-02
1.552020456860312911e-02,2.993624597228355944e-02,4.674214008763684369e-02,1.339109043731916658e-02,1.658764638266854372e-03,2.917117465638320237e-02,5.183609084970854791e-02,-3.183964018567177201e-02,5.192183669660405121e-02
3.030088479725015493e-02,-4.616016090212179263e-02,-8.618314345821989284e-03,7.035767328082725980e-03,-3.406477964157787058e-02,-1.560361432354095100e-02,-1.205059310182919792e-02,1.776789722433923246e-02,-4.219660751441175854e-03
-2.239434646340972973e-02,1.890249338256464601e-02,4.542956359988355175e-02,3.060235656403623161e-02,-3.342708187240420875e-02,2.211523122073412451e-02,5.488151035079212592e-02,-2.470222714281536044e-02,4.519172526317065397e-02
-1.425548295335915365e-02,-3.469335497110334621e-02,-4.913297199377969493e-02,-7.750109772391922114e-02,-2.977021747340668351e-02,9.737294188934653150e-02,1.590175440997046441e-02,-9.388449243172827460e-03,-6.965526138129824081e-03
